┌─────────┬──────┬──────┬──────┬──────┬───────┬────────────────────┬───────────┬─────────┬────────────────────┬────────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬────┬──────────┬─────┬────────┬─────┬──────┬────────┬─────────────────────┬───────────┬───────────────┐
│ (index) │  c   │  h   │  l   │  o   │  sd   │       val_sd       │ total_vol │ sum_vol │        val         │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │ bs │    sb    │ abu │  asd   │ auk │ rsd  │ bu-sd  │      bu-sd_val      │ acum_busd │ acum_busd_val │
│   21    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │ 13500 │      78435000      │  201700   │  13500  │      78435000      │ 1171877000 │ 1671455400000 │ '2022-12-19T13:10:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │  2   │ -13500 │      -78435000      │  -201700  │  -1171877000  │
│   22    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │ 4200  │      24402000      │  205900   │  4200   │      24402000      │ 1196279000 │ 1671455700000 │ '2022-12-19T13:15:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │ 0.6  │ -4200  │      -24402000      │  -205900  │  -1196279000  │
│   23    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │  300  │ 1742999.9999999998 │  206200   │   300   │ 1742999.9999999998 │ 1198022000 │ 1671456000000 │ '2022-12-19T13:20:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │  0   │  -300  │ -1742999.9999999998 │  -206200  │  -1198022000  │
│   24    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │ 1400  │ 8133999.999999999  │  207600   │  1400   │ 8133999.999999999  │ 1206156000 │ 1671456300000 │ '2022-12-19T13:25:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │ 0.2  │ -1400  │ -8133999.999999999  │  -207600  │  -1206156000  │
│   25    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │  100  │       581000       │  207700   │   100   │       581000       │ 1206737000 │ 1671457200000 │ '2022-12-19T13:40:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │  0   │  -100  │       -581000       │  -207700  │  -1206737000  │
│   26    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │ 1000  │      5810000       │  208700   │  1000   │      5810000       │ 1212547000 │ 1671457500000 │ '2022-12-19T13:45:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │ 0.1  │ -1000  │      -5810000       │  -208700  │  -1212547000  │
│   27    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │  200  │      1162000       │  208900   │   200   │      1162000       │ 1213709000 │ 1671457800000 │ '2022-12-19T13:50:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │  0   │  -200  │      -1162000       │  -208900  │  -1213709000  │
│   28    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │  100  │       581000       │  209000   │   100   │       581000       │ 1214290000 │ 1671458100000 │ '2022-12-19T13:55:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │  0   │  -100  │       -581000       │  -209000  │  -1214290000  │
│   29    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │ 9600  │      55776000      │  218600   │  9600   │      55776000      │ 1270066000 │ 1671459000000 │ '2022-12-19T14:10:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │ 1.4  │ -9600  │      -55776000      │  -218600  │  -1270066000  │
│   30    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │  100  │       581000       │  218700   │   100   │       581000       │ 1270647000 │ 1671459300000 │ '2022-12-19T14:15:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │  0   │  -100  │       -581000       │  -218700  │  -1270647000  │
│   31    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │  100  │       581000       │  218800   │   100   │       581000       │ 1271228000 │ 1671459600000 │ '2022-12-19T14:20:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │  0   │  -100  │       -581000       │  -218800  │  -1271228000  │
│   32    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │ 1200  │      6972000       │  220000   │  1200   │      6972000       │ 1278200000 │ 1671459900000 │ '2022-12-19T14:25:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │ 0.2  │ -1200  │      -6972000       │  -220000  │  -1278200000  │
│   33    │ 5.81 │ 5.81 │ 5.81 │ 5.81 │ 11300 │      65653000      │  231300   │  11300  │      65653000      │ 1343853000 │ 1671461100000 │ '2022-12-19T14:45:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 6802.9 │  0  │ 1.7  │ -11300 │      -65653000      │  -231300  │  -1343853000  │
└─────────┴──────┴──────┴──────┴──────┴───────┴────────────────────┴───────────┴─────────┴────────────────────┴────────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴────┴──────────┴─────┴────────┴─────┴──────┴────────┴─────────────────────┴───────────┴───────────────┘

