┌─────────┬──────┬──────┬──────┬──────┬────────┬────────────┬───────────┬─────────┬────────────┬────────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬────┬──────────┬─────┬─────────┬─────┬─────┬─────────┬─────────────┬───────────┬───────────────┐
│ (index) │  c   │  h   │  l   │  o   │   sd   │   val_sd   │ total_vol │ sum_vol │    val     │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │ bs │    sb    │ abu │   asd   │ auk │ rsd │  bu-sd  │  bu-sd_val  │ acum_busd │ acum_busd_val │
│    9    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  3000  │  23910000  │  271800   │  3000   │  23910000  │ 2166246000 │ 1671097320000 │ '2022-12-15T09:42:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.3 │  -3000  │  -23910000  │  -271800  │  -2166246000  │
│   10    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  5000  │  39850000  │  276800   │  5000   │  39850000  │ 2206096000 │ 1671097440000 │ '2022-12-15T09:44:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.5 │  -5000  │  -39850000  │  -276800  │  -2206096000  │
│   11    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  9900  │  78903000  │  286700   │  9900   │  78903000  │ 2284999000 │ 1671097560000 │ '2022-12-15T09:46:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.9 │  -9900  │  -78903000  │  -286700  │  -2284999000  │
│   12    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  1000  │  7970000   │  287700   │  1000   │  7970000   │ 2292969000 │ 1671097800000 │ '2022-12-15T09:50:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.1 │  -1000  │  -7970000   │  -287700  │  -2292969000  │
│   13    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  7700  │  61369000  │  295400   │  7700   │  61369000  │ 2354338000 │ 1671097920000 │ '2022-12-15T09:52:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.7 │  -7700  │  -61369000  │  -295400  │  -2354338000  │
│   14    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  100   │   797000   │  295500   │   100   │   797000   │ 2355135000 │ 1671098040000 │ '2022-12-15T09:54:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │  0  │  -100   │   -797000   │  -295500  │  -2355135000  │
│   15    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  2000  │  15940000  │  297500   │  2000   │  15940000  │ 2371075000 │ 1671098160000 │ '2022-12-15T09:56:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.2 │  -2000  │  -15940000  │  -297500  │  -2371075000  │
│   16    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  2000  │  15940000  │  299500   │  2000   │  15940000  │ 2387015000 │ 1671098880000 │ '2022-12-15T10:08:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.2 │  -2000  │  -15940000  │  -299500  │  -2387015000  │
│   17    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  3000  │  23910000  │  302500   │  3000   │  23910000  │ 2410925000 │ 1671099120000 │ '2022-12-15T10:12:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.3 │  -3000  │  -23910000  │  -302500  │  -2410925000  │
│   18    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  100   │   797000   │  302600   │   100   │   797000   │ 2411722000 │ 1671099360000 │ '2022-12-15T10:16:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │  0  │  -100   │   -797000   │  -302600  │  -2411722000  │
│   19    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  1000  │  7970000   │  303600   │  1000   │  7970000   │ 2419692000 │ 1671099960000 │ '2022-12-15T10:26:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.1 │  -1000  │  -7970000   │  -303600  │  -2419692000  │
│   20    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │ 10000  │  79700000  │  313600   │  10000  │  79700000  │ 2499392000 │ 1671100440000 │ '2022-12-15T10:34:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.9 │ -10000  │  -79700000  │  -313600  │  -2499392000  │
├─────────┼──────┼──────┼──────┼──────┼────────┼────────────┼───────────┼─────────┼────────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼────┼──────────┼─────┼─────────┼─────┼─────┼─────────┼─────────────┼───────────┼───────────────┤
│ (index) │  c   │  h   │  l   │  o   │   sd   │   val_sd   │ total_vol │ sum_vol │    val     │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │ bs │    sb    │ abu │   asd   │ auk │ rsd │  bu-sd  │  bu-sd_val  │ acum_busd │ acum_busd_val │
├─────────┼──────┼──────┼──────┼──────┼────────┼────────────┼───────────┼─────────┼────────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼────┼──────────┼─────┼─────────┼─────┼─────┼─────────┼─────────────┼───────────┼───────────────┤
│   21    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  600   │  4782000   │  314200   │   600   │  4782000   │ 2504174000 │ 1671101640000 │ '2022-12-15T10:54:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.1 │  -600   │  -4782000   │  -314200  │  -2504174000  │
│   22    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  200   │  1594000   │  314400   │   200   │  1594000   │ 2505768000 │ 1671102960000 │ '2022-12-15T11:16:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │  0  │  -200   │  -1594000   │  -314400  │  -2505768000  │
│   23    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  900   │  7173000   │  315300   │   900   │  7173000   │ 2512941000 │ 1671103680000 │ '2022-12-15T11:28:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.1 │  -900   │  -7173000   │  -315300  │  -2512941000  │
│   24    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │ 17100  │ 136287000  │  332400   │  17100  │ 136287000  │ 2649228000 │ 1671109200000 │ '2022-12-15T13:00:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 1.6 │ -17100  │ -136287000  │  -332400  │  -2649228000  │
│   25    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  300   │  2391000   │  332700   │   300   │  2391000   │ 2651619000 │ 1671110040000 │ '2022-12-15T13:14:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │  0  │  -300   │  -2391000   │  -332700  │  -2651619000  │
│   26    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  1000  │  7970000   │  333700   │  1000   │  7970000   │ 2659589000 │ 1671110160000 │ '2022-12-15T13:16:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.1 │  -1000  │  -7970000   │  -333700  │  -2659589000  │
│   27    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  3900  │  31083000  │  337600   │  3900   │  31083000  │ 2690672000 │ 1671110640000 │ '2022-12-15T13:24:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.4 │  -3900  │  -31083000  │  -337600  │  -2690672000  │
│   28    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  5000  │  39850000  │  342600   │  5000   │  39850000  │ 2730522000 │ 1671111600000 │ '2022-12-15T13:40:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.5 │  -5000  │  -39850000  │  -342600  │  -2730522000  │
│   29    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  500   │  3985000   │  343100   │   500   │  3985000   │ 2734507000 │ 1671112320000 │ '2022-12-15T13:52:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │  0  │  -500   │  -3985000   │  -343100  │  -2734507000  │
│   30    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  100   │   797000   │  343200   │   100   │   797000   │ 2735304000 │ 1671113280000 │ '2022-12-15T14:08:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │  0  │  -100   │   -797000   │  -343200  │  -2735304000  │
│   31    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  400   │  3188000   │  343600   │   400   │  3188000   │ 2738492000 │ 1671113760000 │ '2022-12-15T14:16:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │  0  │  -400   │  -3188000   │  -343600  │  -2738492000  │
│   32    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │ 10000  │  79700000  │  353600   │  10000  │  79700000  │ 2818192000 │ 1671114000000 │ '2022-12-15T14:20:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.9 │ -10000  │  -79700000  │  -353600  │  -2818192000  │
│   33    │ 7.97 │ 7.97 │ 7.97 │ 7.97 │  6500  │  51805000  │  360100   │  6500   │  51805000  │ 2869997000 │ 1671114120000 │ '2022-12-15T14:22:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 10591.2 │  0  │ 0.6 │  -6500  │  -51805000  │  -360100  │  -2869997000  │
└─────────┴──────┴──────┴──────┴──────┴────────┴────────────┴───────────┴─────────┴────────────┴────────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴────┴──────────┴─────┴─────────┴─────┴─────┴─────────┴─────────────┴───────────┴───────────────┘

